"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"PERF","Perfumania Holdings, Inc","1.8676","28936151.7788","n/a","United States","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/perf",
"PLPM","Planet Payment, Inc.","4.42","220505043.98","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/plpm",
"PLUG","Plug Power, Inc.","2.57","584738877.35","n/a","United States","1999","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plug",
"PLXP","PLx Pharma Inc.","6.35","55171295.55","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/plxp",
"PSDO","Presidio, Inc.","13.54","1230958323.58","n/a","United States","2017","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/psdo",
"PGNX","Progenics Pharmaceuticals Inc.","6.97","489780840.56","n/a","United States","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pgnx",
"PSEC","Prospect Capital Corporation","6.69","2409883587.78","n/a","United States","2004","n/a","n/a","http://www.nasdaq.com/symbol/psec",
"RAND","Rand Capital Corporation","2.89","18270545.32","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rand",
"REGN","Regeneron Pharmaceuticals, Inc.","432.64","46358337758.72","n/a","United States","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn",
"REIS","Reis, Inc","18.5","212980972.5","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"REFR","Research Frontiers Incorporated","1.17","28131299.82","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"ROIC","Retail Opportunity Investments Corp.","18.98","2082679120.08","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic",
"SCHL","Scholastic Corporation","36.21","1272035248.11","n/a","United States","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SENEA","Seneca Foods Corp.","29.95","294889377.2","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","32.316","318185145.696","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SQBG","Sequential Brands Group, Inc.","2.85","179856067.2","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"SSC","Seven Stars Cloud Group, Inc.","2.21","137358459.29","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ssc",
"SGBX","SG Blocks, Inc.","4.9","20615466.2","n/a","United States","2017","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/sgbx",
"SIEB","Siebert Financial Corp.","3.98","87898801.48","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"SBNY","Signature Bank","121.74","6648272409.06","n/a","United States","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","106.3816","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SAMG","Silvercrest Asset Management Group Inc.","13.05","169125546.6","n/a","United States","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SINO","Sino-Global Shipping America, Ltd.","3.56","35975704.6","n/a","United States","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SIRI","Sirius XM Holdings Inc.","5.54","25556106734.24","n/a","United States","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SLRC","Solar Capital Ltd.","20.62","871418232.12","n/a","United States","2010","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","16.86","270309619.14","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SGRP","SPAR Group, Inc.","1.07","22044148.56","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"FUND","Sprott Focus Trust, Inc.","7.57","188307383.6","n/a","United States","n/a","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/fund",
"STAF","Staffing 360 Solutions, Inc.","0.85","13178247","n/a","United States","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/staf",
"STML","Stemline Therapeutics, Inc.","10.925","276184262.2","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stml",
"SHOO","Steven Madden, Ltd.","41.9","2478736750.5","n/a","United States","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo",
"BANX","StoneCastle Financial Corp","20.18","131963235.44","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SSKN","Strata Skin Sciences, Inc.","1.69","4187385.67","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/sskn",
"SYNC","Synacor, Inc.","2.65","102471286.5","n/a","United States","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync",
"SGYP","Synergy Pharmaceuticals, Inc.","2.585","581508522.485","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp",
"TTWO","Take-Two Interactive Software, Inc.","102.83","10954255113.62","n/a","United States","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ttwo",
"TAYD","Taylor Devices, Inc.","11.23","38798459.62","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"CGBD","TCG BDC, Inc.","18.67","1154923362.16","n/a","United States","2017","n/a","n/a","http://www.nasdaq.com/symbol/cgbd",
"TGTX","TG Therapeutics, Inc.","11.95","822588921.35","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx",
"FLIC","The First of Long Island Corporation","29.75","725379226.25","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic",
"HAIN","The Hain Celestial Group, Inc.","39.6","4107279250.8","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"NAVG","The Navigators Group, Inc.","56.95","1679921123.2","n/a","United States","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg",
"STKS","The ONE Group Hospitality, Inc.","1.47","37066889.37","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/stks",
"TST","TheStreet, Inc.","1.03","36943694.95","n/a","United States","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst",
"TIPT","Tiptree Inc.","6.3","238407813","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/tipt",
"TNXP","Tonix Pharmaceuticals Holding Corp.","4.135","31048313.235","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp",
"CLUB","Town Sports International Holdings, Inc.","7","186807971","n/a","United States","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TWMC","Trans World Entertainment Corp.","2.1","75845815.5","n/a","United States","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TRNS","Transcat, Inc.","13.45","95893550.4","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TZOO","Travelzoo","8.4","106780800","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo",
"TRST","TrustCo Bank Corp NY","8.425","809659164.65","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TSRI","TSR, Inc.","4.35","8534969.7","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"FOX","Twenty-First Century Fox, Inc.","26.425","48914205430.3","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","26.88","32818866097.92","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TYME","Tyme Technologies, Inc.","5.32","475188076.44","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tyme",
"UBNT","Ubiquiti Networks, Inc.","54.19","4354339366.1","n/a","United States","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"ULBI","Ultralife Corporation","7.05","109654924.5","n/a","United States","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"UG","United-Guardian, Inc.","17.1","78562854.9","n/a","United States","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"VALU","Value Line, Inc.","16.24","157654477.12","n/a","United States","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu",
"BBH","VanEck Vectors Biotech ETF","133.57","714132405.71","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbh",
"GNRX","VanEck Vectors Generic Drugs ETF","22.3912","3358680","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnrx",
"PPH","VanEck Vectors Pharmaceutical ETF","57.73","267759706.74","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pph",
"VRNS","Varonis Systems, Inc.","41.8","1149683000.4","n/a","United States","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vrns",
"VECO","Veeco Instruments Inc.","20.8","1007148833.6","n/a","United States","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"VRNT","Verint Systems Inc.","40.7","2594003958.7","n/a","United States","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VIA","Viacom Inc.","38","15281685902","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","27.65","9607272096.8","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab",
"VIRT","Virtu Financial, Inc.","16.875","3129746006.25","n/a","United States","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/virt",
"VUZI","Vuzix Corporation","5.975","132494083.45","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vuzi",
"AGZD","WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F","48.09","24045000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agzd",
"AGND","WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund","43.2747","17309880","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agnd",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","79.9","41947500","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cxse",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","25.5574","37058230","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","73.11","51177000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","26.26","63024000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","31.3552","114446480","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxge",
"HYZD","WisdomTree Interest Rate Hedged High Yield Bond Fund","24.14","55522000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyzd",
"WETF","WisdomTree Investments, Inc.","9.25","1266668970.5","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","41.52","141168000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxjs",
"GULF","WisdomTree Middle East Dividend Fund","17.65","15885000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gulf",
"HYND","WisdomTree Negative Duration High Yield Bond Fund","20.551","16440800","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hynd",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","37.96","1632280000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","33.54","98943000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrs",
"DXPS","WisdomTree United Kingdom Hedged Equity Fund","24.03","14418000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxps",
"XELB","Xcel Brands, Inc","3.75","69266253.75","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/xelb",
"YERR","Yangtze River Development Limited","17.1","2946525726.6","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/yerr",
"ZIOP","ZIOPHARM Oncology Inc","6.18","877330036.02","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ziop",
